MLT_UTZTN_BSSH_SN,FRSTN_NM,CNTR_NM,CONM_NM,TPBIZ_NM,REG_DT,REG_YMD,REG_TM,REG_YR,REG_MM,REG_DAY,BDST_USG_NM,INSTL_DCLR_YMD,PFCMP_YMD,STTS_SCSN_YMD,CONM_ADDR,ROAD_NM,BLDG_NM,NLMBLT_MATRL_DSCTN,NLMBLT_INSTL_AREA,FRRST_CMDTY_NM,FRRST_INSTL_AREA,FLR_NO_NM,TRGTOBJ_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,CORP_YN,USE_YN
MU482022383880,남해소방서,남해119안전센터,물멍 물고기 카페,휴게음식점,20220502105600,20220502,105600,2022,05,02,근린생활시설,20220324,20220428,,경상남도 남해군 남해읍 선소리,선소로,선소횟집,콘크리트.석고보드.유리 등,275.0,목재문,3.0,0/2,,양식(옥),철근콘크리트조,,Y
MU482022383870,진주소방서,금산119안전센터,양우연케익하우스,제과점,20220427172130,20220427,172130,2022,04,27,근린생활시설,20220415,20220427,,경상남도 진주시 금산면 장사리,금산순환로80번길,,콘크리트.유리 등,1374.0,목재방염도료,19.0,지상2층,,양식(옥),철근콘크리트조,,Y
MU482022383915,진주소방서,정촌119안전센터,립합라운지포차,일반음식점,20220519152954,20220519,152954,2022,05,19,근린생활시설,20220412,20220519,,경상남도 진주시 가좌동 ,진주대로,,콘크리트.석고보드.유리.타일.DMC,592.0,선처리방염필름,3.0,지하2층/지상7층,,양식(옥),철근콘크리트조,,Y
MU482022383917,통영소방서,죽림119안전센터,그리메,휴게음식점,20220519170430,20220519,170430,2022,05,19,근린생활시설,20220511,20220518,,경상남도 통영시 용남면 동달리,달포큰길,농협,방화석고보드/벽돌/유리,153.0,합판(MDF)/방염필름,7.0,0/2,,양식(옥),철근콘크리트조,,Y
MU482022383890,사천소방서,동금119안전센터,바다향기물회,일반음식점,20220506191349,20220506,191349,2022,05,06,근린생활시설,20220429,20220506,,경상남도 사천시 대방동 ,사천대로,삼천포회센타,콘크리트. 타일. 석고보드. 유리. 철재 등,334.0, MDF(방염도료),40.0,0/3,삼천포싱싱회센터  - 주1동(삼천포싱싱회센터)동,양식(옥),철근콘크리트조,,Y
MU482022383888,거제소방서,신현119안전센터,해금강 스탠드클럽,유흥주점,20220511091941,20220511,091941,2022,05,11,위락시설,20220503,20220511,,경상남도 거제시 고현동 ,거제중앙로,,석고보드. 타일,478.0,방염소파.의자,,지하1/지상3,,양식(옥),철근콘크리트조,,Y
MU482022383858,거제소방서,신현119안전센터,OX성인게임랜드,게임제공업,20220425173226,20220425,173226,2022,04,25,근린생활시설,20220418,20220425,,경상남도 거제시 고현동 ,고현로,중앙빌딩,콘크리트. 타일,402.0,합판(방염도료 28.81. 방염필름 33.56),62.0,지상6층,,양식(옥),철근콘크리트조,,Y
MU482022383875,거제소방서,신현119안전센터,쿼스커피,휴게음식점,20220503091954,20220503,091954,2022,05,03,근린생활시설,20220422,20220503,,경상남도 거제시 고현동 ,거제중앙로,,시멘트몰타르. 타일,447.0, 합판(방염도료),30.0,지상 2층,,양식(옥),벽돌조,,Y
MU482022383913,거제소방서,신현119안전센터,꽃잎가라오케,단란주점,20220522123405,20220522,123405,2022,05,22,근린생활시설,20220420,20220522,,경상남도 거제시 장평동 ,장평로10길,신성프라임빌딩,콘크리트. 타일,156.0,합판(방염필름).소파,50.0,지상 6층,명가빌딩(구 신성프라임빌딩) - 명가빌딩(구 신성프라임빌딩)동,양식(옥),철근콘크리트조,,Y
MU482022383911,양산소방서,물금119안전센터,긱스타플러스PC방(3POP),인터넷컴퓨터게임시설제공업(PC방),20220523111624,20220523,111624,2022,05,23,근린생활시설,20220510,20220518,,경상남도 양산시 물금읍 가촌리,야리로,,석고보드.유리.타일 등,1117.0,MDF(방염도료.방염필름),42.0,1/5,해피프라자(안길근 외 5인 건물) - 주건축물제1동동,양식(옥),철근콘크리트조,,Y
MU362022112105,세종소방서,어진119안전센터,더해빙베이커리카페,제과점,20220506131537,20220506,131537,2022,05,06,,20220427,20220506,,세종특별자치시  어진동 ,다솜1로,KT&G 세종타워C,콘크리트. 유리. 타일. 철판. 방화석고보드. 석고보드,2996.0,합판+필름(3.31),3.0,5/14,,양식(옥),철근콘크리트조,Y,Y
MU362022112110,세종소방서,어진119안전센터,찐노래연습장(구.찐노래방),노래연습장업,20220519164007,20220519,164007,2022,05,19,,20220512,20220519,,세종특별자치시  도담동 ,보듬3로,,ALC블럭. 콘크리트. 유리. 타일. 파벽돌. 석고,579.0,MDF+필름(42.24),42.0,2/6,,양식(옥),철근콘크리트조,,Y
MU362022112125,세종소방서,한솔119안전센터,투파인드피터 세종나성점,일반음식점,20220523180410,20220523,180410,2022,05,23,,20220427,20220523,,세종특별자치시  나성동 ,나성북로,MVG빌딩,방화석고. 유리. 타일. 조적. 석고,632.0,방염필름,106.0,4/10,,양식(옥),철근콘크리트조,,Y
MU362022112126,세종소방서,장군119안전센터,달뜸,일반음식점,20220524144540,20220524,144540,2022,05,24,,20220317,20220524,,세종특별자치시  장군면 대교리,대교양달뜸길,,콘크리트. 유리. 타일. 석고보드,1130.0,합판+필름(25.35). MDF+도료(7.00). 원목+도료(30.65),62.0,0/3,,양식(옥),철근콘크리트조,,Y
MU412022933415,성남소방서,수진119안전센터,88성인 게임랜드,게임제공업,20220527162437,20220527,162437,2022,05,27,근린생활시설,20220524,20220527,,경기도 성남시 수정구 수진동 ,수정로120번길,,철판.유리.방화석고보드.콘크리트,393.0,,,0/3,신도자건물 - 신도자건물동,양식(옥),철근콘크리트조,,Y
MU412022932812,성남소방서,수진119안전센터,골프존파크수진태평점,가상체험체육시설(스크린골프연습장),20220426170907,20220426,170907,2022,04,26,근린생활시설,20220322,20220426,,경기도 성남시 수정구 수진동 ,모란로,삼부아파트,유리.방화석고.석고.철,1010.0,방염필름 : 문.문틀.벽체장식 등,136.0,1/3,수진동 4663건물/[삼부상가] - 삼부상가동,양식(옥),철근콘크리트조,,Y
MU412022932882,성남소방서,수진119안전센터,우리 게임랜드,게임제공업,20220429165813,20220429,165813,2022,04,29,판매시설,20220425,20220429,,경기도 성남시 중원구 성남동 ,광명로,,철판.유리.콘크리트.타일,517.0,방염필름(문.문틀.벽체 등),40.0,1/3,성남동 2227건물/윤임섭건물 - 윤임섭건물동,양식(옥),철근콘크리트조,,Y
MU412022933296,성남소방서,수진119안전센터,첫 술,일반음식점,20220523142122,20220523,142122,2022,05,23,근린생활시설,20220504,20220523,,경기도 성남시 중원구 성남동 ,둔촌대로101번길,엠타워,콘크리트.석고.방화석고,275.0, 합판(방염도료 롤러 3회),73.0,2/11,엠타워빌딩(성남동 3489) - 엠타워건물동,양식(옥),철근콘크리트조,,Y
MU412022933414,성남소방서,신흥119안전센터,천왕 게임랜드,게임제공업,20220527162017,20220527,162017,2022,05,27,판매시설,20220523,20220527,,경기도 성남시 수정구 신흥동 ,시민로,,철판.유리.방화석고보드.콘크리트,404.0,방염필름(문.문틀 등),11.0,1/2,신흥동 4218 건물/신흥동상가 - 신흥동 4218 건물동,양식(옥),철근콘크리트조,,Y
MU482022383935,양산소방서,물금119안전센터,엘스토리,휴게음식점,20220527121436,20220527,121436,2022,05,27,근린생활시설,20220523,20220527,,경상남도 양산시 교동 ,회현1길,,타일. 유리 등,407.0,MDF(방염필름),73.0,0/5,삼양교회 비젼센터 - 주1동동,양식(옥),철골철근콘크리트조,,Y
MU482022383889,양산소방서,중앙119안전센터,SG골프 양산,가상체험체육시설(스크린골프연습장),20220510170209,20220510,170209,2022,05,10,운동시설,20220425,20220510,,경상남도 양산시 북정동 ,북정로,진성식당,석고보드. 유리. 벽돌,3013.0,MDF(방염필름),390.0,0/2,(주)서진유통(리우마트) - 1동동,양식(옥),철골조,Y,Y
MU482022383900,양산소방서,중부119안전센터,DIA Bar,일반음식점,20220516135614,20220516,135614,2022,05,16,근린생활시설,20220502,20220516,,경상남도 양산시 동면 석산리,금오14길,,석고. 유리. 타일 등,426.0,MDF(방염필름),61.0,0/5,금호빌딩 - 금호빌딩동,양식(옥),철근콘크리트조,,Y
MU482022383863,양산소방서,평산119안전센터,평산골프연습장,가상체험체육시설(스크린골프연습장),20220428155755,20220428,155755,2022,04,28,근린생활시설,20220323,20220428,,경상남도 양산시 평산동 ,평산7길,,석고보드.타일 등,934.0,MDF(방염필름),52.0,0/4,시티상가(유병한건물) - 시티상가동,양식(옥),철근콘크리트조,,Y
MU482022383897,양산소방서,평산119안전센터,에코스크린골프장,가상체험체육시설(스크린골프연습장),20220512170305,20220512,170305,2022,05,12,운동시설,20220127,20220512,,경상남도 양산시 평산동 ,내연3길,,석고.유리.타일 등,1720.0,방염스크린. 방염카페트,,0/3,(주)다올 - 주건축물제1동동,양식(옥),철골조,,Y
MU482022383865,창녕소방서,창녕119안전센터,R골프클럽,가상체험체육시설(스크린골프연습장),20220517130718,20220517,130718,2022,05,17,운동시설,20220330,20220426,,경상남도 창녕군 창녕읍 교리,명덕로,,석고보드. 유리. 타일. 벽돌 등,2329.0,MDF 선처리 방염필름,210.0,지상 1층,,양식(옥),철골조,,Y
MU482022383910,창녕소방서,부곡119안전센터,루나,휴게음식점,20220517130829,20220517,130829,2022,05,17,,20220426,20220517,,경상남도 창녕군 부곡면 사창리,온천로,,석고보드. 철재. 유리. 타일 등,679.0,합판,50.0,지상 2층,,양식(옥),철근콘크리트조,,Y
MU482022383850,함안소방서,가야119안전센터,27도씨,일반음식점,20220430070856,20220430,070856,2022,04,30,근린생활시설,20220405,20220430,,경상남도 함안군 산인면 모곡리,모곡5길,,콘크리트. 타일. 유리등,421.0,,,0/3,,양식(옥),철근콘크리트조,,Y
MU482022383921,합천소방서,합천119안전센터,카페 온(김세환 건물),휴게음식점,20220520150643,20220520,150643,2022,05,20,근린생활시설,20220517,20220520,,경상남도 합천군 합천읍 합천리,중앙로3길,,전면유리. 벽체석고. 천정석고,141.0,,,2,김세환 건물,양식(옥),철근콘크리트조,,Y
MU482022383879,남해소방서,미조119안전센터,본촌671카페,휴게음식점,20220502102849,20220502,102849,2022,05,02,근린생활시설,20220413,20220425,,경상남도 남해군 미조면 미조리,미송로,,콘크리트.타일.유리.석고보드 등,640.0,목재,19.0,0/2,,양식(옥),철근콘크리트조,,Y
MU482022383937,의령소방서,의령119안전센터,60계 경남의령점,일반음식점,20220527090749,20220527,090749,2022,05,27,근린생활시설,20220503,20220527,,경상남도 의령군 의령읍 중동리,의병로20길,60계 경남의령점,석고.방화석고.타일.유리,641.0,방염필름,20.0,1~2층,퀸즈브라운(구.경복궁) - 퀸즈브라운동,양식(옥),철근콘크리트조,,Y
MU412022932885,성남소방서,신흥119안전센터,한신성인 게임장,게임제공업,20220429170207,20220429,170207,2022,04,29,판매시설,20220425,20220429,,경기도 성남시 수정구 신흥동 ,시민로,,철판.유리.방화석고보드.콘크리트,361.0,,,1/5,신흥동 3437건물/대원빌딩 - 가동동,양식(옥),철근콘크리트조,,Y
MU412022932913,성남소방서,신흥119안전센터,꽃분이네,일반음식점,20220502173519,20220502,173519,2022,05,02,근린생활시설,20220427,20220502,,경기도 성남시 중원구 중앙동 ,광명로,,콘크리트.석고.타일,476.0,,,1/4,김우영건물 - 김우영건물동,양식(옥),철근콘크리트조,,Y
MU412022932912,성남소방서,신흥119안전센터,스타벅스 단대오거리역점,휴게음식점,20220502173437,20220502,173437,2022,05,02,근린생활시설,20220330,20220502,,경기도 성남시 중원구 중앙동 ,산성대로,,석고.유리.타일.콘크리트 등,1028.0, 합판(MDF)(방염도료 후처리 로라스프레이 4회) 신규 41.73,191.0,2/9,중앙동 208건물/(범원빌딩(홍재표건물)) - 가동동,양식(옥),철근콘크리트조,Y,Y
MU412022933261,성남소방서,신흥119안전센터,밴츠 성인게임랜드,게임제공업,20220520131807,20220520,131807,2022,05,20,판매시설,20220509,20220520,,경기도 성남시 수정구 신흥동 ,시민로142번길,,철판.콘크리트.유리.방화석고보드,512.0,방염필름(합판-문.문틀.장식 등),43.0,1/5,신흥동-4216/한밭빌딩 - 한밭빌딩동,양식(옥),철근콘크리트조,,Y
MU412022933077,성남소방서,상대원119안전센터,언더쿠바,일반음식점,20220511163729,20220511,163729,2022,05,11,근린생활시설,20220503,20220511,,경기도 성남시 중원구 여수동 ,성남대로,,석고보드.유리.콘크리트,287.0,,,6/10,성남여수오렌지카운티 - 성남 여수 오렌지카운티동,양식(옥),철근콘크리트조,,Y
MU412022932779,성남소방서,태평119안전센터,루안베이커리카페,일반음식점,20220425170057,20220425,170057,2022,04,25,근린생활시설,20220418,20220425,,경기도 성남시 수정구 상적동 ,달래내로377번길,,방화석고보드.석고보드.타일.유리.금속.콘크리트.벽돌,689.0,방염도료. 방염필름 : 합판 등,67.0,1/2,청계다온채 - 청계다온채동,양식(옥),철근콘크리트조,Y,Y
MU412022933089,성남소방서,태평119안전센터,담소,일반음식점,20220512152033,20220512,152033,2022,05,12,근린생활시설,20220419,20220512,,경기도 성남시 수정구 시흥동 ,창업로,,콘크리트.석고.유리.방화석고.타일,316.0,방염필름(문.벽체 장식 등),50.0,5/10,판교창조경제벨리 C2 건물/판교아이스퀘어 - A동 ~ E동동,양식(옥),철근콘크리트조,,Y
MU412022932794,성남소방서,태평119안전센터,더차이,일반음식점,20220426104632,20220426,104632,2022,04,26,근린생활시설,20220307,20220426,,경기도 성남시 수정구 시흥동 ,창업로,,콘크리트.석고.유리.방화석고.타일,844.0,방염필름(문.문틀.장식 등),145.0,5/10,판교창조경제벨리 C2 건물/판교아이스퀘어 - A동 ~ E동동,양식(옥),철근콘크리트조,,Y
MU412022932941,성남소방서,태평119안전센터,오한수우육면가,일반음식점,20221106153915,20221106,153915,2022,11,06,근린생활시설,20220429,20220503,20220623,경기도 성남시 수정구 시흥동 ,창업로,,석고보드.유리.타일.금속.방화석고보드,569.0,방염필름(문.문틀 등),37.0,5/10,판교창조경제벨리 C2 건물/판교아이스퀘어 - A동 ~ E동동,양식(옥),철근콘크리트조,,Y
MU482022383893,의령소방서,의령119안전센터,의령골프랜드,가상체험체육시설(스크린골프연습장),20220510204743,20220510,204743,2022,05,10,근린생활시설,20220428,20220510,,경상남도 의령군 의령읍 서동리,의병로14길,의령골프랜드,석고보드.타일.시멘트몰탈,1376.0,방염필름,123.0,1층,의령골프랜드,양식(옥),철골조,,Y
MU482022600755,이동119안전센터,,공명칼국수,일반음식점,20220504154424,20220504,154424,2022,05,04,,20220414,20220504,,경상남도 창원시 진해구 경화동 ,진해대로660번길,,타일. 유리. 석고 등,249.0, 목재(도료),86.0,12,,양식(옥),벽돌조,,Y
MU482022600778,풍호119안전센터,,COMMA,휴게음식점,20220527173736,20220527,173736,2022,05,27,,20220512,20220527,,경상남도 창원시 진해구 명동 ,명동로,,유리.철재. 콘크리트.석고보드 등,808.0, MDF(도료),47.0,0/2,,양식(옥),철근콘크리트조,,Y
MU482022600771,마산소방서,소방정대,토담갈비찜,일반음식점,20220522135110,20220522,135110,2022,05,22,,20220509,20220522,,경상남도 창원시 마산합포구 가포동 ,가포본동7길,,석고보드.타일.시멘트몰탈.유리,336.0,목재,31.0,0/5,,양식(옥),철근콘크리트조,,Y
MU482022600770,마산소방서,석전119안전센터,스타벅스 창원NC파크R점,휴게음식점,20220522131603,20220522,131603,2022,05,22,,20220425,20220522,,경상남도 창원시 마산회원구 양덕동 ,삼호로,마산종합운동장,석고.유리.타일.콘크리트.금속,2292.0,목재합판(MDF),123.0,-1/4,,양식(옥),철근콘크리트조,Y,Y
MU482022600757,마산소방서,양봉119안전센터,유미네KC월드카식당,일반음식점,20220510164016,20220510,164016,2022,05,10,,20220415,20220510,,경상남도 창원시 마산회원구 양덕동 ,무역로,,콘크리트.석고보드.유리등,591.0,,,-2/7,,양식(옥),철근콘크리트조,,Y
MU482022600754,마산소방서,내서119안전센터,공간,휴게음식점,20220504094127,20220504,094127,2022,05,04,,20220419,20220504,,경상남도 창원시 마산회원구 내서읍 신감리,광려로,,철재.유리.콘크리트.타일등,446.0,문.문틀.계단난간장식,35.0,0/2,,양식(옥),철근콘크리트조,,Y
MU482022383926,김해동부소방서,삼정119안전센터,돈아,일반음식점,20220524174042,20220524,174042,2022,05,24,근린생활시설,20220518,20220524,,경상남도 김해시 삼방동 ,활천로267번길,,유리. 콘크리트. 타일 등,472.0,,,1/5,,양식(옥),철근콘크리트조,,Y
MU482022383874,김해동부소방서,삼정119안전센터,비로소인재,휴게음식점,20220430124008,20220430,124008,2022,04,30,근린생활시설,20220415,20220429,,경상남도 김해시 어방동 ,인제로,선교빌딩,타일. 유리. 방화석고 등,612.0,방염필름/방염도료,64.0,1/5,선교빌딩 - 선교빌딩동,양식(옥),철근콘크리트조,,Y
MU482022383919,김해동부소방서,삼정119안전센터,LINE25,휴게음식점,20220519173345,20220519,173345,2022,05,19,근린생활시설,20220415,20220519,,경상남도 김해시 불암동 ,식만로,LINE25,타일. 유리. 콘크리트 등,1566.0,목재(방염도료). MDF(방염필름),169.0,0/4,,양식(옥),철근콘크리트조,Y,Y
MU482022383924,김해동부소방서,삼정119안전센터,주식회사 화이트 엔젤,휴게음식점,20220523124304,20220523,124304,2022,05,23,관광휴게시설,20220506,20220523,,경상남도 김해시 삼방동 ,인제로,가야랜드,석고보드. 철재. 유리. 타일 등,461.0, 합판(목재)(방염도료),75.0,0/2,,양식(옥),철근콘크리트조,,Y
MU482022383902,김해동부소방서,내외119안전센터,맘스드림산후조리원,산후조리원,20220512131443,20220512,131443,2022,05,12,의료시설,20220427,20220511,,경상남도 김해시 내동 ,경원로55번길,진주빌딩,타일. 유리. 방화석고 등,4262.0,MDF(도료). MDF(필름),334.0,1/10,진주빌딩(맘스드림산후조리원) - 진주빌딩동,양식(옥),철근콘크리트조,,Y
MU412022933061,성남소방서,위례119안전센터,수랏간 한식부페,일반음식점,20220511084757,20220511,084757,2022,05,11,근린생활시설,20220415,20220511,,경기도 성남시 수정구 산성동 ,수정로,,석고보드.타일.유리.콘크리트.파벽돌,480.0,방염필름(문.장식 등),36.0,2/4,천애빌딩(수정로 358) - 천애빌딩(수정로 358)동,양식(옥),철근콘크리트조,,Y
MU412022933069,성남소방서,위례119안전센터,(주)파인만교육 위례지점,학원,20220511163952,20220511,163952,2022,05,11,근린생활시설,20220506,20220511,,경기도 성남시 수정구 창곡동 ,위례광장로,,조적.콘크리트.유리.석고.천정석고,981.0,,,6/14,위례중앙타워 - 위례중앙타워동,양식(옥),철근콘크리트조,Y,Y
MU412022933208,성남소방서,위례119안전센터,허니비 코인노래연습장,노래연습장업,20220518165217,20220518,165217,2022,05,18,근린생활시설,20220510,20220518,,경기도 성남시 수정구 복정동 ,복정로,늘푸른빌딩,석고보드.ALC블럭.철재.유리.강화유리,343.0,방염필름 : 벽체.붙박이의자 등,28.0,1/4,복정동 694-9건물(늘푸른빌딩) - 김종필건물동,양식(옥),철근콘크리트조,,Y
MU412022932663,분당소방서,서현119안전센터,프랑제리 분당롯데점,제과점,20220817183959,20220817,183959,2022,08,17,,20220315,20220418,,경기도 성남시 분당구 수내동 ,황새울로200번길,롯데백화점,방화석고.타일.유리,472.0,합판(후처리)16.47(방염성능검사2022-17)/(선처리) 38.93,55.0,6/8,,양식(옥),철근콘크리트조,,Y
MU412022933043,고양소방서,원당119안전센터,내유784,휴게음식점,20220512185731,20220512,185731,2022,05,12,,20220415,20220512,,경기도 고양시 덕양구 내유동 ,명봉산로6번길,,방화석고.타일 등,1451.0, 합판(도료) / 방염2022-12,144.0,-/지상2,,양식(옥),철골조,,Y
MU412022932933,고양소방서,원당119안전센터,화정 은빛점,가상체험체육시설(스크린골프연습장),20220503132122,20220503,132122,2022,05,03,,20220502,20220503,,경기도 고양시 덕양구 화정동 ,충장로273번길,,유리 등,131903.0,선처리(필름),65.0,지하-/지상3,,기타 식,철골조,,Y
MU412022933240,고양소방서,원당119안전센터,담소아구,일반음식점,20220519135751,20220519,135751,2022,05,19,,20220513,20220519,,경기도 고양시 덕양구 관산동 ,통일로768번길,,타일.방화석고 등,542.0,,,지하1/지상6,,양식(옥),철근콘크리트조,,Y
MU412022932971,고양소방서,원당119안전센터,골프존파크 신원당점,가상체험체육시설(스크린골프연습장),20220506145634,20220506,145634,2022,05,06,,20220419,20220506,,경기도 고양시 덕양구 성사동 ,고양대로1384번길,비전프라자,유리.파벽돌 등,527.0,선처리(방염필름),46.0,지하2층/지상5층,,양식(옥),철근콘크리트조,,Y
MU412022932838,고양소방서,원당119안전센터,아지트pc,인터넷컴퓨터게임시설제공업(PC방),20220428171154,20220428,171154,2022,04,28,,20220421,20220428,,경기도 고양시 덕양구 주교동 ,마상로114번길,,콘크리트. 타일등,272.0,,,지하1/지상5,,양식(옥),철근콘크리트조,,Y
MU412022932866,고양소방서,원당119안전센터,가위바위보,휴게음식점,20220429154027,20220429,154027,2022,04,29,,20220425,20220429,,경기도 고양시 덕양구 내유동 ,통일로1214번길,,타일.철골.유리.방화석고 등,636.0, 합판(도료) / 기둥 등,56.0,지하-/지상2,,양식(옥),철골조,,Y
MU412022932978,고양소방서,행신119안전센터,라라플로아,일반음식점,20220506144053,20220506,144053,2022,05,06,,20220503,20220506,,경기도 고양시 덕양구 도내동 ,권율대로,,유리.타일 등,578.0,선처리(방염필름).붙박이 의자 등(후처리),33.0,지하3/지항4,,양식(옥),기타,,Y
MU482017314629,김해서부소방서,장유119안전센터,투썸플레이스 장유푸드타운점,휴게음식점,20220516130323,20220516,130323,2022,05,16,근린생활시설,20170817,20220512,20220516,경상남도 김해시 부곡동 ,월산로,네오푸드앤조이,방화석고보드. 유리. 타일 등,623.0,,,0/3,,양식(옥),철근콘크리트조,,Y
MU482022383872,김해서부소방서,진영119안전센터,비젼스크린골프&연습장,가상체험체육시설(스크린골프연습장),20220428162709,20220428,162709,2022,04,28,근린생활시설,20220420,20220428,,경상남도 김해시 진영읍 진영리,여래로20번길,,콘크리트.타일.유리.석고보드 등,940.0,합판(방염필름),90.0,0/1,한솔디엔씨 - 주건축물제2동동,양식(옥),철골조,,Y
MU482022383876,김해서부소방서,주촌119안전센터,김해어부,일반음식점,20220502083041,20220502,083041,2022,05,02,근린생활시설,20220426,20220502,,경상남도 김해시 주촌면 선지리,선지로98번길,,콘크리트.타일.유리,424.0,MDF(방염필름),25.0,0/3,금관면옥(백수현 건물) - 주1동,양식(옥),철근콘크리트조,,Y
MU482022383882,김해서부소방서,주촌119안전센터,슈가볼 김해점,휴게음식점,20220615094622,20220615,094622,2022,06,15,근린생활시설,20220415,20220502,20220615,경상남도 김해시 주촌면 선지리,선천남로,스카이타워,콘크리트.석고보드.유리 등,484.0,합판(방염필름),25.0,2/5,스카이타워 - 주건축물제1동동,양식(옥),철근콘크리트조,,Y
MU482022383885,김해서부소방서,율하119안전센터,백제 13月,일반음식점,20220503151849,20220503,151849,2022,05,03,근린생활시설,20220422,20220503,,경상남도 김해시 장유동 ,율하모산길,,콘크리트.타일.유리.석고보드 등,1160.0, 합판(방염도료),215.0,0/2,조미애 건물 - 조미애 건물동,양식(옥),철근콘크리트조,,Y
MU482022600761,의창소방서,소답119안전센터,나눔식당,일반음식점,20220512154547,20220512,154547,2022,05,12,,20220502,20220512,,경상남도 창원시 의창구 서상동 ,서상로,,유리. 콘크리트. 철재 등,281.0,,,-1/4,,양식(옥),철근콘크리트조,,Y
MU482022600756,의창소방서,봉곡119안전센터,주곳간,일반음식점,20220510165311,20220510,165311,2022,05,10,,20220426,20220510,,경상남도 창원시 의창구 사림동 ,퇴촌로25번길,,유리. 콘크리트. 철재 등,281.0,도료,34.0,-1/2,,양식(옥),철근콘크리트조,,Y
MU482022600760,의창소방서,차룡119안전센터,정자비어,일반음식점,20220512100937,20220512,100937,2022,05,12,,20220421,20220512,,경상남도 창원시 의창구 팔용동 ,사화로10번길,부전빌딩,콘크리트. 석고. 유리 등,335.0,도료,38.0,-1/7,,양식(옥),철근콘크리트조,,Y
MU482022600731,의창소방서,북면119안전센터,수카페,휴게음식점,20220504142051,20220504,142051,2022,05,04,,20220323,20220504,,경상남도 창원시 의창구 북면 감계리,,,석고보드. 타일. 시멘트몰탈. 유리 등,1625.0,도료,14.0,-1/3,,양식(옥),철근콘크리트조,,Y
MU482022600763,성산소방서,신월119안전센터,샹그릴라,일반음식점,20220511150344,20220511,150344,2022,05,11,,20211227,20220511,,경상남도 창원시 성산구 상남동 ,상남로,,유리.방화석고 .타일. 콘크리트 등,551.0,합판.목재,110.0,3/10,,양식(옥),철근콘크리트조,,Y
MU412022933416,고양소방서,화전119안전센터,영자야병태야,일반음식점,20220527164826,20220527,164826,2022,05,27,,20220519,20220527,,경기도 고양시 덕양구 향동동 ,꽃마을로,,석고.유리 등,528.0,,,지하1/지상4,,양식(옥),철근콘크리트조,,Y
MU412022932816,고양소방서,화전119안전센터,골프존파크 상암J스크린골프,가상체험체육시설(스크린골프연습장),20220427174215,20220427,174215,2022,04,27,근린생활시설,20220328,20220427,,경기도 고양시 덕양구 현천동 ,대덕로,,콘크리트 등,588.0,선처리(방염필름 등),171.0,지하1층/지상3층,,양식(옥),철근콘크리트조,,Y
MU412022933033,부천소방서,중앙119안전센터,서울주막,일반음식점,20220510095108,20220510,095108,2022,05,10,,20220502,20220510,,경기도 부천시 심곡동 ,부일로459번길,,콘크리트. 석고. 타일. 방화석고. 유리,328.0,필름,66.0,2/6,,양식(옥),철근콘크리트조,,Y
MU412022932906,부천소방서,중동119안전센터,쎄시봉 7080 라이브,단란주점,20220502142753,20220502,142753,2022,05,02,,20220328,20220502,,경기도 부천시 심곡본동 ,경인로,,방화석고.콘크리트.유리.석고,215.0,,,1/3,,양식(옥),철근콘크리트조,,Y
MU412022932848,부천소방서,원종119안전센터,원종아이원시티골프존파크,가상체험체육시설(스크린골프연습장),20220428143129,20220428,143129,2022,04,28,,20220303,20220428,,경기도 부천시 원종동 ,소사로748번길,,콘크리트. 유리. 방화석고. 석고,1387.0,필름,66.0,2/12,,양식(옥),철근콘크리트조,,Y
MU412022932768,부천소방서,상동119안전센터,상하이 홀덤펍,일반음식점,20221130204124,20221130,204124,2022,11,30,,20220415,20220425,20220902,경기도 부천시 송내동 ,송내대로,,콘크리트. 석고. 유리. 타일. 방화석고. 조적,434.0,필름,64.0,2/7,,양식(옥),철근콘크리트조,,Y
MU412022932989,부천소방서,서부119안전센터,아지트 보드게임카페,일반음식점,20220506144100,20220506,144100,2022,05,06,,20220425,20220506,,경기도 부천시 중동 ,소향로,,콘크리트. 방화석고. 타일. 유리,685.0,필름,95.0,14/5,,양식(옥),철근콘크리트조,,Y
MU482022600769,성산소방서,신월119안전센터,설빙 창원가로수길점,휴게음식점,20220516145126,20220516,145126,2022,05,16,,20220418,20220516,,경상남도 창원시 성산구 용호동 ,용지로,,콘크리트. 타일. 유리. 석고보드 등,509.0,합판(방염도료. 방염필름),74.0,1/2,,양식(옥),철근콘크리트조,,Y
MU482020377997,성산소방서,신월119안전센터,단골손님창원상남점,일반음식점,20220518154038,20220518,154038,2022,05,18,,20201006,20201019,,경상남도 창원시 성산구 상남동 ,마디미로37번길,장원빌딩,불연보드. 철재. 유리. 타일 등,436.0,합판(도료.필름),49.0,1/11,,양식(옥),철근콘크리트조,,Y
MU482022600764,성산소방서,가음정119안전센터,그린하루,휴게음식점,20220512151241,20220512,151241,2022,05,12,,20220427,20220512,,경상남도 창원시 성산구 불모산동 ,불모산로66번길,,준불연판넬. 타일. 벽돌. 유리 등,338.0,합판,10.0,0/2,,양식(옥),철골조,,Y
MU502022143326,제주소방서,이도센터,길동PC,인터넷컴퓨터게임시설제공업(PC방),20220507132838,20220507,132838,2022,05,07,,20220426,20220506,,제주특별자치도 제주시 이도일동 ,중앙로21길,,콘크리트. 유리 등,208.0,없음,,1/4,,양식(옥),철근콘크리트조,,Y
